source,sand_pct,silt_pct,clay_pct,LL,PI,moisture_%,gamma_kN_m3,e_void_ratio,c_kPa,phi_deg,depth_m,OCR,sigma_v_eff_kPa,E_MPa,stone_column_flag,relative_density_Dr,stone_col_D_m,stone_col_S_m,area_replacement_ratio_Ar,Ec_MPa,Ec_over_Es,delta_c_kPa,delta_phi_deg,delta_E_MPa,delta_e,delta_gamma_kN_m3,effectiveness_%
Commercial,35.53435478868097,48.29092949852703,16.174715712792,62.01838123302843,15.042305953980867,27.013690473969362,18.972755157417666,0.6440357297856407,39.203454775015715,23.387143628952522,1.6547881655900474,3.3958645434350103,31.395890703132288,20.621253983583557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.696924157191575,3.763072878512417,44.05265077317218,-0.1809989809995373,1.1269654924729948,37.631210681166216
Commercial,42.23848190974656,17.48172860142884,40.2797894888246,32.101997757861525,20.278669720397787,23.753891632837895,16.601369539857306,0.9918048122584644,35.22050967286167,20.149487140219936,7.396591405864795,1.9528087380592922,122.79354726409413,10.972025235993074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24673694945907,5.421319159988065,77.40361988705237,-0.23452264215437563,1.5404470198265925,53.348312667414014
Commercial,45.68920173874631,39.77032368893833,14.540474572315356,45.78472286454,20.970431838638866,43.25388905019333,20.52625573314946,0.701209560111723,16.306525461651084,37.46103248068525,2.4320828412088265,2.1842466743148456,49.9215543628571,18.380854813388282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.968172308239016,4.098983126752286,52.81826125307226,-0.17046959697000513,0.9985782597602526,40.072026082933355
Commercial,36.685785669082875,30.672124531678712,32.64208979923841,49.642572016144,13.03000279308328,31.895990777014624,17.656450816416463,1.0993853615941167,21.2323209076323,27.770653615815544,11.640510894536503,1.1964900564982506,205.53010808734376,22.41548809316814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.819696030628155,4.802924316156372,58.125754893475005,-0.20585607950415474,1.0505737221287814,45.99403209923165
Commercial,58.47441948625836,23.863312361729097,17.66226815201254,23.31305760502434,32.34790659680823,31.109393413637818,18.66187387962087,0.9268697591968749,19.527734515272968,37.44829305955685,9.925482529707217,2.2877846522364242,185.2281031637764,22.284136417787064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.633374587540395,4.573848773729164,60.93836421500231,-0.18087674527486683,1.275648765753929,45.15726083655027
Commercial,16.594583280077337,30.624347730854865,52.781068989067805,77.27825080160335,16.047883696157395,19.65273701837419,16.522201390549327,0.7836282762973475,10.218348753500187,22.52582335582087,2.2069618137183213,1.1905682354188376,36.46386754750611,7.764692615095336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.334238067062683,6.213399511137639,74.04988129782836,-0.25627841368698623,1.6308046373571852,60.0
Commercial,34.291447966100876,59.276992342116486,6.431559691782641,27.71463564781271,6.366504678960575,13.54102799020873,17.719955490683517,1.0134428011068493,38.52367633346407,30.572602030234748,2.3392719741244625,2.4502786942368413,41.451795262088844,18.044372272419906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6653575541684,3.6632535536199455,46.67847245435894,-0.13927709622041415,0.6310907638077582,25.21165471312794
Commercial,64.36942340941408,20.64416258502409,14.986414005561828,61.84767603360361,14.006813346241591,43.19122313206496,20.68894145955143,1.031644506930332,19.150935092691558,23.617532590242313,7.539212404038809,3.3197984024683054,155.97832407828292,19.61055579490143,1.0,0.3677014481276536,0.985052653297208,2.1568124970480547,0.1638264381620463,133.96036454110418,6.8310335485714635,21.204145563709993,5.79970442044913,74.24389945204001,-0.23714925095347267,1.5106857627387162,60.0
Commercial,62.151794169808085,20.73267551081953,17.115530319372386,50.373862165452806,20.933282676324666,22.35326354187358,16.909527471413917,0.6888130436458133,35.63651789232678,34.22133428533894,4.793780915905017,1.328386056118207,81.06057008943564,29.877897430453544,1.0,0.5226550756836357,1.2076451345570778,2.1088934762360467,0.25754864340282974,138.1955344139566,4.625343357431119,36.751751486219554,6.481270525734101,83.21908658541722,-0.2557412597348209,1.6410883283810536,60.0
Commercial,58.13728933200017,16.159319379609006,25.703391288390822,21.537934993065356,17.24665467764696,26.605437769707137,19.882957366761744,0.7208144534934549,11.627467968823277,34.106653797697554,1.383964449804202,2.8643220387541755,27.517306152570825,19.173721680706606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.235284783389645,5.000805510516406,44.18636888753755,-0.1882601519271867,1.1377239222707907,44.984734926342504
Commercial,62.63442967525938,20.72905823123794,16.636512093502677,75.4848485518617,13.215275572977776,15.783118138328327,21.504555116827007,1.1083708499235922,24.175478372302692,22.026928682707613,6.958056586163584,0.8634565416094749,149.62991136315597,17.584552182563883,1.0,0.4535974188003884,1.1392660997392055,2.2577292985267308,0.19998457198910288,118.06718838533618,6.714256192569223,25.774572650296232,6.233046698392219,73.50035671716293,-0.24959626322621778,1.5433463065976216,59.99078640151649
Commercial,15.786835820801523,54.64570966575921,29.567454513439262,71.11020852913599,8.939697492929522,39.618502887006635,20.079020558546322,0.6070816749361267,5.838648479349444,36.41716015177501,5.266296096544316,1.8138425515683767,105.74206758990557,9.900758357696832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109831549147103,4.299483302798015,49.139416145234314,-0.1939545442942602,1.1179258490440724,42.13077677142792
Commercial,31.727148013325458,19.64957582374759,48.62327616292695,51.45547567423013,29.574935002886892,12.911850484245711,20.86613013575336,0.5273977710259072,31.7477169344808,23.503333649658043,2.1118414160891694,1.0990209711423744,44.06595781419026,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.89557094495676,5.244281873451361,69.28936377149061,-0.22599594132828632,1.4854918912437327,58.48514818638636
Commercial,24.09714402027933,35.29968490926213,40.60317107045854,33.736540168366716,34.88435726372576,39.52169514927019,16.653829775823496,0.7951359596962069,25.331986438619744,31.033592148608484,9.82112431481581,1.7516836923083887,163.55933254614368,8.735808932497548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.664388739795175,6.026101295784286,71.49319119239684,-0.25207005581852543,1.6084795610382445,60.0
Commercial,50.624739080651665,15.377161892592781,33.998099026755554,27.297373440805654,14.886264005716463,16.629405422002904,17.504390956012326,1.0207864351583589,26.895635421441344,37.74140516157867,11.065844418066867,1.2685496830249856,193.70086695224913,15.03416296197772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.779819383848423,5.054953681666902,58.162137537051464,-0.20927967065171968,1.2093752579980508,46.84687385598543
Commercial,40.95794216671668,49.59189893414934,9.450158899133982,41.803548765927594,16.448631325298116,41.25661571682802,21.367233113443547,1.0015842691019847,6.810230889412871,35.88313762579455,9.32253327415543,1.8079234733317961,199.1967416767132,22.463416069603554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91010361765948,3.491242960690812,32.770009689900625,-0.16005066630270784,0.8055769619322437,33.63236398678042
Commercial,29.5506322452668,30.749762335269423,39.69960541946378,35.325696862765426,23.54112574030871,36.082497032093194,20.290633681708535,1.0976949087933412,12.386341557301538,37.21815071410104,10.04664541017905,1.9273115764903321,203.85280174796148,10.7157154626864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016069269102806,4.680297441069401,67.42430131937682,-0.23810476254219434,1.224341802588827,54.90144424558136
Commercial,42.676138399558454,44.003147384894554,13.320714215546992,50.40147206037793,26.55324424206624,17.434118662741067,19.83732295826387,0.8465804318398761,7.601580532375305,26.16677788192615,3.381396239927291,1.6115960315084799,67.07784926129678,22.21507954587281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20166794120458,4.015575796055303,50.75714556937135,-0.18583313410812144,1.1268317167407598,33.64432741218205
Commercial,19.87141673324271,35.81021396867239,44.318369298084896,77.98455776740573,16.760886044107735,30.671993764362448,19.9826004167302,0.5650420365182467,15.112001053133412,21.90036155995034,3.899302460104611,2.572879263577449,77.91820296424349,14.389119339052836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.948055903408061,5.510215937410951,52.39835834122608,-0.19778261800823027,1.3906886351743517,46.64671819128968
Commercial,14.313557204243088,68.18360487024925,17.50283792550766,54.497209593778486,32.147885509454454,22.317658373722242,18.48520332582786,0.8826478333184105,26.960365268875286,23.3902437192101,3.293802943291065,3.280900538399056,60.8866171219456,14.630115866818018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.60664815454526,5.338610544009909,55.276832311005876,-0.20604542773853016,1.1800489188521905,51.32195223379224
Commercial,54.01907579522578,20.128487788729174,25.852436416045045,73.39586335340587,21.800119676867553,17.881692264082254,16.267339789705918,1.0059571493295874,24.816509451108132,29.00890811137905,9.415697745021204,1.8816075100842355,153.1683545754277,18.884371394628545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.340217635563086,4.772635815370779,64.15016575224526,-0.2091361038266571,1.4940650813616931,51.61274546725663
Commercial,52.12160915625033,25.354880727853274,22.523510115896396,59.05273024974663,18.51170229217793,40.35301258056658,20.706649252424373,0.5606632781753872,26.42524375646866,34.278134208919795,11.427087868279468,1.3193265224825579,236.61670046509667,20.991296690042322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.194903276898845,4.41301755406743,47.15040065870964,-0.16641072799659895,1.0256049816792352,40.93856624344579
Commercial,13.775497608455385,38.283806657801776,47.94069573374284,48.514791595232026,24.400182594797155,25.31625129473857,20.072279417292123,0.6122273107134333,24.2237944982263,22.702765595309753,8.885209274072928,1.530951447129155,178.34640323030712,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.416202896685856,5.256470620383279,66.04395269654111,-0.21319508021110115,1.6666350115998867,53.179669318661226
Commercial,59.458992972317866,29.21378409201173,11.327222935670406,71.27645376400227,33.5841154474752,25.15194257405762,18.836826784676347,0.507988929751186,14.556007848655078,31.875167580693628,10.696134413675116,3.1058022234401967,201.48123121601387,22.785069862514348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.586485601702243,4.979945472011498,54.883327259635884,-0.17419372792608578,1.0905399153641113,40.48992586668471
Commercial,36.10891843308723,30.608837447673338,33.28224411923943,48.28208661037985,28.836568832651164,17.60626026861846,21.398557692209543,0.8858741766404267,13.557762407054883,25.824396872711212,8.0256900437149,2.3434272528293993,171.738191420225,10.941621631043683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.625841410730063,5.07598510890438,63.679121900330834,-0.2156572814771664,1.0575349731689,46.169175316414055
Commercial,35.733883903973144,52.16303562387374,12.103080472153112,72.11769023062166,6.200393916053731,24.641167310830696,18.016957989910594,1.0763773547648379,9.797088923780343,26.141637303058765,5.2642589061467895,2.028529787228785,94.8459315600594,20.081325193736905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.124039878638063,4.111925400570956,36.34818539673331,-0.1763854120054572,0.9963736242852808,39.853548298137696
Commercial,18.82982802808609,40.93038016530457,40.23979180660933,37.49460617454592,14.96929732219879,40.76335592885206,17.765930465387417,0.9359311554013646,34.71748062162222,31.91451914284267,5.683377764233357,1.204019148074102,100.97049416789882,20.629743167372652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.991384705372706,4.535826069813063,65.59745360185146,-0.18433527715765832,1.344931634804626,46.57684106718539
Commercial,31.274928955994902,18.471164654281033,50.25390638972406,27.72878442577929,19.11634054853668,23.983247446157986,21.236777950476657,1.1383260569341382,26.576777548943557,28.405989551597962,1.8285357538414533,2.0142637324742116,38.83220777883839,13.252942765844503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.17171937409475,5.407476099458978,59.67419403617717,-0.19165112425346845,1.3653827461013637,50.43293938893535
Commercial,43.797819318724486,29.471797987912844,26.73038269336267,71.3188678617763,14.435527166273157,43.402917562493,20.781925928553914,0.540971874124845,11.527885437642091,34.61659927446789,1.346029147706287,1.5519284090649441,27.97307804530661,10.082697990166091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.155690217495472,4.403787935250471,53.06204271054202,-0.17920255380053307,1.0447591488934678,39.221520404269505
Commercial,34.97441314033337,35.62097384641784,29.404613013248795,55.24490982756001,26.005626824913694,43.22819367387679,19.089878863890068,1.0869507053484724,11.202328293743383,22.806533173930887,8.650231646079853,3.3465404452040435,165.13187426825277,12.869588278232724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.885317477786153,5.299031789961882,61.98639762944986,-0.22034876031934444,1.3088872535590907,50.9157303348139
Commercial,24.403408435954866,24.225449739907013,51.371141824138114,73.3455438949376,29.78807449587743,16.781655757142417,16.7844084367471,1.0291443868013423,35.55624605341478,34.2190688558067,5.822717812122987,3.1869892954224746,97.73087397059467,10.773041964725357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.94592014479696,6.489410720801595,75.63273369333476,-0.24682400055157055,1.6031339794673287,59.46245029049327
Commercial,14.002397912653134,54.94803265487901,31.049569432467855,76.269632419543,26.940352855558146,17.851271366247282,17.290428828790315,0.7042569883246782,30.995580231716175,21.156234465033577,7.074365748600925,1.0265368629361347,122.31881748501621,9.621765657083275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3432843268626,5.439745291575797,61.391514890271814,-0.22441358205734996,1.3897210174602017,52.17399208081496
Commercial,31.620256504727507,38.99982159279445,29.379921902478046,23.217703422286952,34.67999860484826,40.46824432095234,19.93736794245284,1.1327922586942136,28.078967796687998,23.49296984442089,7.134273723846579,2.1949644210053556,142.23864023450244,10.73917124358862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.525884223411694,5.082534628054235,63.59198057503905,-0.21791245788869149,1.479830926626712,45.71334173185412
Commercial,17.957894668983336,48.12565019580146,33.91645513521521,50.0581581115321,13.176429436790873,24.961110324515733,18.31024742704247,0.6871595363114198,19.240243763875494,31.810694861056977,4.051133946666315,1.4076575328896146,74.1772649235513,12.000883462120782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69676717594595,5.112015760355217,69.60849635188723,-0.1918098659731724,1.2855381392540217,41.75605343648334
Commercial,17.40564612333804,43.13286705851436,39.4614868181476,42.49787294447175,31.249684850732645,12.144341415339309,21.018839149995827,1.078048070488342,14.169144749748114,35.38866181719928,6.234817619124398,1.9090981417155848,131.04862866593567,5.581270062980069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85596574977344,5.413769824456836,59.5306789528285,-0.2204819264595326,1.5027390187633494,52.61769480131357
Commercial,52.75715738769831,36.89867385795012,10.34416875435157,57.55150382420703,27.998679955234586,21.037770050277246,21.699730055993225,1.0724865750982229,39.28077670894883,24.548233299308283,6.178362438344725,3.1674895952789326,134.0687971001686,17.324544104861133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56719569742547,3.813171000769163,58.63313667801822,-0.17915008606129346,0.9946777252531419,33.920432141704154
Commercial,36.375829641382396,17.568643971541803,46.0555263870758,67.6154718321394,15.865362726744383,31.72175677545348,20.83382155164951,0.9924774507919321,32.90338512579801,25.88944890492043,5.272699433506427,2.224289203699071,109.85047909315635,15.244833261918812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333310260831155,4.6985941357826135,59.66573688082298,-0.20802407790164967,1.2513498600694026,53.95719114121929
Commercial,29.4710610469439,43.753687580393134,26.775251372662964,36.835412958462136,27.02373630970906,38.37577687667894,18.265272537973342,0.8662558079783537,15.562272809769677,29.668173469161317,10.027429217411775,1.7023812921010517,183.15372751126282,10.232626130934896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.436248182809067,4.704755973401716,63.890886895050436,-0.20538452480902947,1.205953685781992,43.33440472853041
Commercial,23.79093159411743,67.59164291100828,8.617425494874276,53.4079030623903,8.12227869254741,16.401824364077566,20.732118575388544,0.5780017872509773,34.664767869747315,23.808310516807442,5.9628040405635545,1.3612985560834923,123.62156041076953,17.037409065409356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2898045222094,3.333376312633903,33.621303655481626,-0.1376667969635674,0.8015347046426631,29.11949709278826
Commercial,29.910605669021873,25.78026087106747,44.309133459910655,62.52371479429397,28.68000447021657,15.647865025752267,18.108650040824102,0.8457816274227239,31.562618201513853,34.600812708575106,7.640089769565866,2.9608771203975213,138.35171191754873,7.0512969892021005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.232874040307582,6.180188217847876,68.98860872363058,-0.23860402609081366,1.156280434536972,57.16839247874624
Commercial,54.56339662176228,21.589104793924115,23.847498584313605,28.06586497014404,20.96991807761308,42.42905756788694,17.002600526593802,0.7319175661757075,15.397819245729943,33.925459610103694,10.850721324189086,2.486198641483737,184.49048010057996,27.795656143363185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.434472195645307,4.737908092485411,54.09713009456712,-0.18335573514581557,1.1345411098154583,43.40399200616194
Commercial,58.62697189851444,31.35465334673286,10.018374754752697,68.84401435707602,13.768705181277594,36.78789613814523,16.200359229195143,1.0149410715509786,19.92934989845739,22.61525081538407,10.528569851448147,2.0637767431508243,170.56661376313372,19.112111760237667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.807129332030534,4.104763100197735,44.87815351104003,-0.17877106204378296,1.0692831223294936,36.62757559306692
Commercial,43.28299997927447,20.028048043562997,36.68895197716253,56.36657599117839,24.673319053525404,31.46272682567659,18.314300276566122,0.9927839842229491,11.508370588685933,28.348935172699377,10.794644241570817,1.3872077554300408,197.6963560188333,14.89301265214778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.508733797524346,5.537617812974179,64.5254402023103,-0.21638667856114907,1.4564891479684654,48.251294322982545
Commercial,23.946897531362097,27.046534796955818,49.006567671682085,76.97224622681911,24.24859996143227,37.38316406986563,21.421355822183692,1.0918981297921935,8.886835553233826,33.94689979978318,3.970054961115154,1.7024652102242546,85.04395995567336,11.803479003199776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.488296608071416,5.088664665523251,63.93534638639651,-0.25368944317012054,1.3692809503090857,48.61078733127186
Commercial,29.257298376655505,21.355026152645173,49.387675470699314,40.3717351478416,11.284586681587992,26.15219392311907,17.43391952653406,0.5096396055806102,30.296671149389386,26.07193155986147,1.3848073713886913,3.3915772521940006,24.142620272541606,8.389563054145306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.025034544170282,5.523872976766013,79.70431535955194,-0.2309659975411856,1.4903011934092538,52.421903772256755
Commercial,13.097783524462214,34.01904273508912,52.88317374044866,26.48875654023192,5.911922444345784,37.02903966120118,17.239078989578704,1.0259170909349797,14.362915007385332,31.39592280891917,3.8717347988486215,2.204242831535753,66.745142024052,7.819002633074392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.070966110374872,5.410970391376637,61.172997847836356,-0.2175634502140057,1.177883211591458,58.808431886490425
Commercial,19.26923381298418,32.34549319868142,48.3852729883344,50.39007206221552,18.008677607050217,24.26949871205968,21.818924711446243,1.1100003345310347,33.702077801118875,20.90383618623631,4.065780801827795,1.881888059356783,88.71096520832421,10.275180460918563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34257624136563,5.321616428061767,63.444404005949394,-0.21339882968722398,1.3195427498507446,49.10248199384829
Commercial,37.22674184659396,57.66621218613228,5.107045967273761,25.14864630256633,22.085356080332637,20.05512089225588,16.150024677103552,1.0130452919202975,39.84630490300491,30.956397689527723,11.002963593974648,2.207839514340475,177.69813356396256,23.03211742358961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.934268451189897,3.8420443771272543,53.36926027712159,-0.18196281093396713,0.8930235313713231,44.04684109252953
Commercial,36.06991769048257,39.91802398884792,24.01205832066951,78.17159139944042,31.29815835111795,36.057442902667965,20.714692902362525,0.5846263989157383,7.681693487537704,22.747753640010927,8.141670061217678,2.9032689659289437,168.65219503048328,18.469413907705572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.806913321850484,4.476689072118188,51.36117898280894,-0.20507071267868923,1.0745280968796556,46.53153665932909
Commercial,37.010917175285904,17.06195382943894,45.927128995275154,22.32109749543149,32.846503869427835,25.849185641189855,17.92821973444522,0.552831418146577,21.556229377929508,34.950499852060126,1.8987435556245162,1.7182941285577458,34.04109168459814,13.219421846260895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.053896613135105,5.456609762694882,79.13548066204629,-0.23530315192367693,1.5619651723833092,60.0
Commercial,55.190072049777335,21.497277650298955,23.31265029992371,65.21023406643849,20.864156544702993,44.38544444276443,16.224927741217957,0.5135494058750055,33.072189575878106,26.39809034444861,2.4891645561221125,1.282506526518044,40.38651505908214,19.459288554121116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.272270212095474,4.842168431072482,58.060710097259786,-0.19701734424856357,1.4291659128294054,38.650621108051254
Commercial,15.370604012415235,49.55197066859945,35.077425318985306,51.50614388853464,27.614104513056347,23.533011016167332,21.506815241257502,0.9086843967882461,32.61328137894317,25.067969529107522,2.7124373809617293,2.379327519515429,58.3358896058243,18.875283913666443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.70788854083162,5.220416961276706,44.603002151483764,-0.19162038361289319,1.3016414246725,45.45400363024756
Commercial,16.857010918408267,47.827141712865135,35.3158473687266,42.11723914989732,18.179098169839907,42.41700487752517,16.837853981257503,0.9092872237089267,31.599900541583896,35.13600158080673,7.9346392298581545,2.5960510793988814,133.6022967463091,14.78020023312207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18391009520618,5.075635040225846,68.76207805018771,-0.23256502308299157,1.3703684805930254,54.30015596993944
Commercial,28.507445953708586,48.241288844350265,23.251265201941152,23.95052987051928,27.38246469718679,42.78776410271362,19.31067570235417,1.1414939142418379,17.214822735566884,20.902592415292585,9.089554280577033,2.7243386079880842,175.52543499116825,9.837477446098385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.253366102809956,4.765805928415566,53.73434541860452,-0.2040632966774172,1.2733596862262262,45.32407955538982
Commercial,17.203558301593084,32.57274533434253,50.22369636406438,57.33001545041647,11.144045748175007,19.981147253136623,17.64432524457729,0.7587280631676622,20.88486394897683,27.138958388018207,10.456083016219358,3.1813664950685503,184.49052952247504,8.410092997005858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.393314650066685,5.751673329549577,62.2405603556685,-0.2290576101730974,1.3614113335037648,58.51410951946414
Commercial,37.565458243524745,32.273124487169376,30.16141726930588,55.113219763457316,16.13194204410594,38.34129899240444,16.391156813108147,0.7157390851833728,25.82389250695146,26.660063730350565,11.347002058868673,1.8021701258606053,185.9904901055774,13.900437488401916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.192888808955548,5.386995835971713,66.65185121685197,-0.211407007417449,1.254651280925815,53.08800595268379
Commercial,52.214520918536174,19.546268784588786,28.23921029687504,36.852996384055984,24.026839964408445,26.29145866977065,16.299534913980274,0.905876202669855,39.087920425064,25.126406736491916,3.2187501312508595,1.003458219818008,52.46413014370197,18.00753703320204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96493825963509,5.175692682841869,62.36577114830813,-0.2204212755631173,1.4119643263632475,48.70046788436143
Commercial,29.365455909451956,15.758856807453256,54.87568728309479,74.61330208461872,5.544738968212365,42.278315998601485,16.69334019301803,1.036645637129936,16.46415448284725,36.411577976026585,4.40749733196454,3.387541175803544,73.57585236230338,6.229212806736998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.067770339901756,5.822383000604017,75.83035394882053,-0.23500139873401055,1.3188473011033754,53.09100200707564
Commercial,39.62454192571228,30.700439870656886,29.675018203630835,38.24660044057021,26.67383931016862,26.85410099696288,16.42820208333628,1.1089030671899511,37.31003607009002,33.516711083301004,3.643551688193137,1.974532204081183,59.85700343471792,14.93720906760069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25012044126554,5.054824319929561,74.1980645699253,-0.21308316393097285,1.484539690691846,48.96988153002683
Commercial,61.19483727968559,24.885250123885356,13.919912596429052,46.983524635526365,30.066065038045004,36.56202267213308,20.563348693119536,1.0220307080163749,14.427492136317294,21.150616955454897,4.946377242127515,2.4827952761174545,101.71407999757906,29.298373565461006,1.0,0.4641647714472682,1.0617736155762165,2.2274003583773316,0.17846669017568145,125.8433353911463,4.295232809083277,16.679426962109417,6.18760157512386,68.68172729980456,-0.25722056665623816,1.4856419344296088,54.415151116326165
Commercial,33.29089452820465,36.05563432862344,30.653471143171902,52.625747355119344,16.974249832818543,27.40992450240533,18.913397213700577,0.7773380874002731,39.61760629157966,32.86437408982917,11.061316181661244,2.5990243724463893,209.20706665009288,17.292540930442467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.42933019693893,5.367126917019329,62.41187121760487,-0.176498511854621,1.3158213576358118,41.2128122865739
Commercial,16.103805220010607,38.1953580039929,45.7008367759965,26.013912690577165,18.438272515314928,19.517424938524254,18.057352548093878,0.9126942529528417,28.45922903896571,29.491384396318292,7.326238236332976,2.27558701349325,132.29246668479007,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.85201491815599,5.7543742092084855,65.52236937621083,-0.2259119834102299,1.5947340564234105,55.68153615302759
Commercial,26.347708279609467,29.809275375476467,43.84301634491407,75.92970315281795,30.53846636649593,18.578554255174648,18.510213460792045,1.056594562365476,21.22290181254928,36.215622099228426,9.12011087056949,1.3541953302879293,168.81519900033123,16.87124215512531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.077405318716643,5.035217124739675,84.33934749397869,-0.23377817775420692,1.2973849018420658,50.70412380733795
Commercial,26.969381219500335,28.601530525076114,44.42908825542355,42.472169147062466,28.269639059781003,26.039229410459406,21.57368041343574,0.8188962974026306,26.468664982226173,25.633021112270452,6.391311597394602,2.8388862353135824,137.8841138248766,15.147672137639875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19678370315699,5.074797201832695,60.85769694729981,-0.20685942022593867,1.302890192578343,52.35241708788433
Commercial,35.688148791331216,23.910662008773194,40.40118919989559,24.846752832460616,13.64448467100125,36.931323681469095,21.464510876428882,0.6408463184085053,14.538590916407237,30.33491599297249,1.31743704669737,2.9701303306210205,28.27814181784604,12.398274948038518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.811786521972177,4.874063888062205,63.351255442879975,-0.20744402626674302,1.1044015649155479,46.444912582616006
Commercial,22.596900464909673,59.69220808175591,17.710891453334412,43.2374704205198,14.719283196846169,31.967359010965303,20.294058880735463,0.6103202358361174,14.596085012901332,29.01359494533775,1.7061503459759577,2.293034082247088,34.62471558062327,16.842478867386703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.711411314722097,3.933684713646645,53.33124300324063,-0.17331907625136653,0.8005115280301891,32.75112425641089
Commercial,19.9060007937359,31.989794914252528,48.10420429201157,56.01215282555484,25.3663469717179,34.72476656671793,21.308094264530126,0.5001025339757369,8.974409034522285,28.812096312096905,6.917153343946744,2.119115133579072,147.391355495027,5.664586287923104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.738120732302676,5.857838612252542,70.2257300840017,-0.22688488123963524,1.3189497206481244,57.72472881707474
Commercial,19.220024665658954,31.107802065527792,49.67217326881325,50.81916030927977,21.895942773444837,21.3167695741541,17.91788816552575,0.9668546967378346,8.991760419688957,28.209897191309828,8.906679383020283,1.1076330944455604,159.5888851111513,6.7784659667028615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21034681491346,6.002601941939796,69.26393350179458,-0.22660084473772138,1.8407971302145514,58.40750447817689
Commercial,67.84688246409365,17.445482704978893,14.707634830927454,61.67251844223644,9.866887132894908,27.887366416600983,18.286655956049696,0.5722131857498938,17.168510951411896,23.701330559581063,3.3686358028160464,1.0266694860494163,61.6010839673283,29.705590375599904,1.0,0.6863211010453214,1.1239689363328305,2.2468053820624574,0.19654752867015338,85.02850600922986,2.862373880947071,17.72476932182162,4.954722767827761,63.03604180416613,-0.2132426915636614,1.423140812962743,51.971302759957524
